t=2025-08-09T23:08:01-0500 lvl=info msg="no configuration paths supplied"
t=2025-08-09T23:08:01-0500 lvl=info msg="using configuration at default config path" path=/home/tunji/.config/ngrok/ngrok.yml
t=2025-08-09T23:08:01-0500 lvl=info msg="open config file" path=/home/tunji/.config/ngrok/ngrok.yml err=nil
t=2025-08-09T23:08:01-0500 lvl=info msg="starting web service" obj=web addr=127.0.0.1:4040 allow_hosts=[]
t=2025-08-09T23:08:01-0500 lvl=info msg=start pg=/api/tunnels id=0c86fd0d11fe607d
t=2025-08-09T23:08:01-0500 lvl=info msg=end pg=/api/tunnels id=0c86fd0d11fe607d status=200 dur=237.137µs
t=2025-08-09T23:08:01-0500 lvl=info msg="client session established" obj=tunnels.session
t=2025-08-09T23:08:01-0500 lvl=info msg="tunnel session started" obj=tunnels.session
t=2025-08-09T23:08:01-0500 lvl=info msg="started tunnel" obj=tunnels name=command_line addr=http://localhost:3001 url=https://81b6c4d190fc.ngrok-free.app
t=2025-08-09T23:08:02-0500 lvl=info msg=start pg=/api/tunnels id=401a5bc779898eb8
t=2025-08-09T23:08:02-0500 lvl=info msg=end pg=/api/tunnels id=401a5bc779898eb8 status=200 dur=237.869µs
t=2025-08-09T23:08:06-0500 lvl=warn msg="failed to check for update" obj=updater err="Post \"https://update.equinox.io/check\": context deadline exceeded"
t=2025-08-09T23:22:19-0500 lvl=info msg="join connections" obj=join id=438271f9feb0 l=127.0.0.1:3001 r=[2600:382:10f0:b127:a17c:2c36:ac88:ac92]:50808
t=2025-08-09T23:22:19-0500 lvl=info msg="join connections" obj=join id=6e936846d6ed l=127.0.0.1:3001 r=[2600:382:10f0:b127:a17c:2c36:ac88:ac92]:50808
t=2025-08-09T23:22:19-0500 lvl=info msg="join connections" obj=join id=c6b0b3f8348e l=127.0.0.1:3001 r=[2600:382:10f0:b127:a17c:2c36:ac88:ac92]:50808
t=2025-08-09T23:22:29-0500 lvl=info msg="join connections" obj=join id=44281dbe6623 l=127.0.0.1:3001 r=[2600:382:10f0:b127:a17c:2c36:ac88:ac92]:50808
t=2025-08-09T23:22:29-0500 lvl=info msg="join connections" obj=join id=699eb7bbfa45 l=127.0.0.1:3001 r=[2600:382:10f0:b127:a17c:2c36:ac88:ac92]:50808
t=2025-08-09T23:22:29-0500 lvl=info msg="join connections" obj=join id=58601478fffa l=127.0.0.1:3001 r=[2600:382:10f0:b127:a17c:2c36:ac88:ac92]:50808
t=2025-08-09T23:22:39-0500 lvl=info msg="join connections" obj=join id=22ece12c3902 l=127.0.0.1:3001 r=[2600:382:10f0:b127:a17c:2c36:ac88:ac92]:50808
t=2025-08-09T23:22:39-0500 lvl=info msg="join connections" obj=join id=a7b6ece1b584 l=127.0.0.1:3001 r=[2600:382:10f0:b127:a17c:2c36:ac88:ac92]:50808
t=2025-08-09T23:22:39-0500 lvl=info msg="join connections" obj=join id=a8f1b7698586 l=127.0.0.1:3001 r=[2600:382:10f0:b127:a17c:2c36:ac88:ac92]:50808
t=2025-08-09T23:22:49-0500 lvl=info msg="join connections" obj=join id=7ab95a385211 l=127.0.0.1:3001 r=[2600:382:10f0:b127:a17c:2c36:ac88:ac92]:50808
t=2025-08-09T23:22:49-0500 lvl=info msg="join connections" obj=join id=df13730b5995 l=127.0.0.1:3001 r=[2600:382:10f0:b127:a17c:2c36:ac88:ac92]:50808
t=2025-08-09T23:22:49-0500 lvl=info msg="join connections" obj=join id=5e48609e8cca l=127.0.0.1:3001 r=[2600:382:10f0:b127:a17c:2c36:ac88:ac92]:50808
t=2025-08-09T23:22:59-0500 lvl=info msg="join connections" obj=join id=c0b2a136599d l=127.0.0.1:3001 r=[2600:382:10f0:b127:a17c:2c36:ac88:ac92]:50808
t=2025-08-09T23:22:59-0500 lvl=info msg="join connections" obj=join id=25fcb38f8573 l=127.0.0.1:3001 r=[2600:382:10f0:b127:a17c:2c36:ac88:ac92]:50808
t=2025-08-09T23:22:59-0500 lvl=info msg="join connections" obj=join id=5b954aa52341 l=127.0.0.1:3001 r=[2600:382:10f0:b127:a17c:2c36:ac88:ac92]:50808
t=2025-08-09T23:23:09-0500 lvl=info msg="join connections" obj=join id=cffc536d8e66 l=127.0.0.1:3001 r=[2600:382:10f0:b127:a17c:2c36:ac88:ac92]:50808
t=2025-08-09T23:23:09-0500 lvl=info msg="join connections" obj=join id=23b50dfc85ca l=127.0.0.1:3001 r=[2600:382:10f0:b127:a17c:2c36:ac88:ac92]:50808
t=2025-08-09T23:23:09-0500 lvl=info msg="join connections" obj=join id=21f749a27007 l=127.0.0.1:3001 r=[2600:382:10f0:b127:a17c:2c36:ac88:ac92]:50808
t=2025-08-09T23:23:19-0500 lvl=info msg="join connections" obj=join id=6fcf4849985b l=127.0.0.1:3001 r=[2600:382:10f0:b127:a17c:2c36:ac88:ac92]:50808
t=2025-08-09T23:23:19-0500 lvl=info msg="join connections" obj=join id=51c3ac432ff4 l=127.0.0.1:3001 r=[2600:382:10f0:b127:a17c:2c36:ac88:ac92]:50808
t=2025-08-09T23:23:19-0500 lvl=info msg="join connections" obj=join id=d1b94793cb62 l=127.0.0.1:3001 r=[2600:382:10f0:b127:a17c:2c36:ac88:ac92]:50808
t=2025-08-09T23:23:29-0500 lvl=info msg="join connections" obj=join id=feaf74fde1ed l=127.0.0.1:3001 r=[2600:382:10f0:b127:a17c:2c36:ac88:ac92]:50808
t=2025-08-09T23:23:29-0500 lvl=info msg="join connections" obj=join id=128851851fb7 l=127.0.0.1:3001 r=[2600:382:10f0:b127:a17c:2c36:ac88:ac92]:50808
t=2025-08-09T23:23:29-0500 lvl=info msg="join connections" obj=join id=82c8ebb94ca4 l=127.0.0.1:3001 r=[2600:382:10f0:b127:a17c:2c36:ac88:ac92]:50808
t=2025-08-10T01:22:04-0500 lvl=eror msg="heartbeat timeout, terminating session" obj=tunnels.session obj=csess id=9269077e132a clientid=bed12200c0bea75fa80c2cb2ea49d0be
t=2025-08-10T01:22:04-0500 lvl=eror msg="session closed, starting reconnect loop" obj=tunnels.session obj=csess id=630b6a6db4fa err="session closed"
t=2025-08-10T01:22:05-0500 lvl=info msg="client session established" obj=tunnels.session
t=2025-08-10T01:22:05-0500 lvl=info msg="tunnel session started" obj=tunnels.session
